Date,Open,High,Low,Close,Adj Close,Volume
2006-06-02,18.100000,18.155001,17.775000,17.995001,15.040617,10264600
2006-06-05,17.920000,18.090000,17.674999,17.690001,14.785695,10106400
2006-06-06,17.750000,17.780001,17.455000,17.635000,14.739717,11539400
2006-06-07,17.655001,17.995001,17.559999,17.855000,14.923604,11651800
2006-06-08,17.750000,18.219999,17.625000,18.120001,15.145101,18912000
2006-06-09,18.065001,18.245001,17.910000,17.945000,14.998825,10600400
2006-06-12,17.950001,18.014999,17.690001,17.709999,14.802410,9612400
2006-06-13,17.629999,17.875000,17.520000,17.575001,14.689574,14372800
2006-06-14,17.540001,17.945000,17.465000,17.934999,14.990467,11754800
2006-06-15,17.959999,18.440001,17.760000,18.395000,15.374949,10733600
2006-06-16,18.295000,18.490000,18.174999,18.305000,15.299722,14733800
2006-06-19,18.400000,18.400000,17.865000,17.980000,15.028084,9709400
2006-06-20,17.934999,18.200001,17.844999,17.915001,14.973756,9469600
2006-06-21,18.000000,18.415001,17.959999,18.209999,15.220316,9974400
2006-06-22,18.250000,18.275000,17.895000,18.045000,15.082411,7422400
2006-06-23,18.030001,18.510000,18.014999,18.250000,15.253751,10005800
2006-06-26,18.344999,18.434999,18.150000,18.245001,15.249575,7389200
2006-06-27,18.165001,18.290001,17.834999,17.870001,14.936137,10705400
2006-06-28,17.889999,17.950001,17.709999,17.865000,14.931960,9061000
2006-06-29,18.020000,19.000000,17.975000,18.985001,15.868084,17846400
2006-06-30,18.990000,19.010000,18.834999,18.879999,15.780325,11482600
2006-07-03,18.980000,19.165001,18.965000,19.010000,15.888975,3977200
2006-07-05,18.889999,18.959999,18.530001,18.780001,15.696744,8698400
2006-07-06,18.855000,19.000000,18.725000,18.940001,15.830469,8171000
2006-07-07,17.959999,18.070000,17.549999,18.020000,15.061519,32448800
2006-07-10,18.049999,18.120001,17.760000,17.815001,14.890173,11326600
2006-07-11,17.735001,18.045000,17.555000,17.990000,15.036436,10976400
2006-07-12,17.995001,17.995001,17.045000,17.215000,14.388679,23580800
2006-07-13,17.135000,17.260000,16.799999,17.010000,14.217336,23867000
2006-07-14,16.980000,17.014999,16.635000,16.830000,14.066885,16625000
2006-07-17,16.730000,17.215000,16.549999,17.120001,14.309270,14206800
2006-07-18,17.055000,17.190001,16.465000,16.700001,13.958230,26768000
2006-07-19,16.825001,17.059999,16.625000,16.920000,14.142106,14262600
2006-07-20,17.155001,17.209999,16.645000,16.705000,13.962406,14183400
2006-07-21,16.570000,17.045000,16.530001,16.895000,14.121214,16665000
2006-07-24,16.945000,17.375000,16.900000,17.355000,14.505693,13698400
2006-07-25,17.254999,17.745001,17.245001,17.700001,14.794054,15972200
2006-07-26,17.475000,17.540001,16.900000,17.010000,14.217336,23442200
2006-07-27,17.075001,17.245001,16.725000,16.790001,14.033456,10711600
2006-07-28,16.834999,17.219999,16.830000,17.014999,14.221512,11539000
2006-07-31,16.965000,17.245001,16.830000,17.115000,14.305095,9322600
2006-08-01,16.995001,16.995001,16.200001,16.480000,13.774344,27140400
2006-08-02,16.375000,16.855000,16.375000,16.650000,13.916438,38096200
2006-08-03,14.545000,15.770000,14.360000,15.320000,12.804794,114960000
2006-08-04,15.570000,15.605000,15.140000,15.305000,12.792258,31925600
2006-08-07,15.250000,15.605000,15.230000,15.400000,12.871658,26483200
2006-08-08,15.545000,15.560000,15.115000,15.170000,12.679420,17683400
2006-08-09,15.295000,15.340000,14.685000,14.775000,12.349271,32056000
2006-08-10,14.750000,15.035000,14.685000,14.980000,12.520615,26931200
2006-08-11,14.925000,14.975000,14.785000,14.950000,12.495540,16196200
2006-08-14,15.125000,15.165000,14.935000,14.980000,12.520615,14702600
2006-08-15,15.145000,15.195000,14.945000,15.095000,12.616735,11857200
2006-08-16,15.185000,15.345000,14.985000,15.320000,12.804794,13215200
2006-08-17,15.265000,15.670000,15.145000,15.645000,13.076439,18233200
2006-08-18,15.700000,15.725000,15.435000,15.560000,13.005391,15081400
2006-08-21,15.390000,15.470000,15.250000,15.340000,12.821509,9163200
2006-08-22,15.280000,15.400000,14.975000,15.085000,12.608376,13351000
2006-08-23,15.015000,15.105000,14.795000,14.845000,12.407781,16930800
2006-08-24,14.920000,14.955000,14.745000,14.815000,12.382704,13342200
2006-08-25,14.765000,15.065000,14.755000,14.975000,12.516433,13735200
2006-08-28,14.945000,15.240000,14.880000,15.235000,12.733750,11634800
2006-08-29,15.255000,15.305000,14.935000,15.180000,12.687781,13619600
2006-08-30,15.195000,15.430000,15.095000,15.370000,12.846582,11793800
2006-08-31,15.455000,15.570000,15.160000,15.505000,12.959421,21694800
2006-09-01,15.805000,16.075001,15.685000,15.880000,13.272855,20571200
2006-09-05,15.930000,16.000000,15.715000,15.995000,13.368973,13091000
2006-09-06,15.945000,16.094999,15.740000,15.750000,13.164199,16895200
2006-09-07,15.735000,15.785000,15.530000,15.560000,13.005391,13656600
2006-09-08,15.625000,15.700000,15.455000,15.595000,13.034643,12049800
2006-09-11,15.545000,15.810000,15.265000,15.755000,13.168376,16686600
2006-09-12,15.755000,16.250000,15.650000,16.219999,13.557034,14314600
2006-09-13,16.299999,16.700001,16.285000,16.520000,13.807780,19016800
2006-09-14,16.620001,16.639999,16.250000,16.514999,13.803603,13924400
2006-09-15,16.275000,17.070000,16.275000,16.924999,14.146288,33364600
2006-09-18,16.930000,16.990000,16.750000,16.820000,14.058528,12791400
2006-09-19,16.975000,17.059999,16.639999,16.840000,14.075242,14924200
2006-09-20,17.110001,17.475000,17.070000,17.340000,14.493156,17550400
2006-09-21,17.485001,17.495001,16.959999,17.004999,14.213151,17892000
2006-09-22,17.110001,17.299999,16.795000,17.004999,14.213151,15645400
2006-09-25,17.055000,17.280001,16.695000,17.225000,14.397039,12569800
2006-09-26,17.250000,17.325001,16.995001,17.135000,14.321809,12856600
2006-09-27,17.200001,17.520000,17.065001,17.235001,14.405396,18121800
2006-09-28,17.299999,17.344999,17.014999,17.110001,14.300918,12524000
2006-09-29,17.165001,17.174999,17.004999,17.025000,14.229874,9662000
2006-10-02,17.075001,17.174999,16.805000,16.809999,14.050171,15510800
2006-10-03,16.865000,17.145000,16.865000,17.004999,14.213151,13448000
2006-10-04,16.990000,18.045000,16.950001,17.980000,15.028084,34076400
2006-10-05,19.000000,19.495001,18.650000,19.344999,16.168972,60389200
2006-10-06,19.350000,19.750000,19.120001,19.205000,16.051962,37896400
2006-10-09,19.120001,19.405001,19.014999,19.200001,16.047792,13817200
2006-10-10,19.014999,19.195000,18.900000,19.020000,15.897338,16113800
2006-10-11,18.930000,18.965000,18.570000,18.709999,15.638227,16488400
2006-10-12,18.975000,19.000000,18.770000,18.980000,15.863903,13858400
2006-10-13,18.995001,19.000000,18.795000,18.965000,15.851364,11842600
2006-10-16,19.030001,19.275000,18.920000,19.200001,16.047792,10890400
2006-10-17,19.129999,19.200001,18.875000,18.930000,15.822114,11343800
2006-10-18,19.100000,19.250000,18.750000,18.895000,15.792855,8783800
2006-10-19,18.700001,18.959999,18.625000,18.889999,15.788678,9555800
2006-10-20,18.885000,18.915001,18.360001,18.719999,15.646596,16850200
2006-10-23,18.695000,19.250000,18.514999,19.150000,16.005997,17247000
2006-10-24,19.100000,19.290001,18.889999,19.105000,15.968378,11506600
2006-10-25,19.004999,19.275000,19.000000,19.230000,16.072863,9940800
2006-10-26,19.270000,19.500000,19.155001,19.434999,16.244204,12118600
2006-10-27,19.410000,19.434999,18.945000,19.010000,15.888975,9324000
2006-10-30,19.004999,19.150000,18.809999,19.070000,15.939126,7522600
2006-10-31,19.120001,19.174999,18.715000,18.875000,15.776139,10549800
2006-11-01,18.995001,19.129999,18.665001,18.799999,15.713459,13643400
2006-11-02,18.725000,18.820000,18.424999,18.660000,15.596436,11327200
2006-11-03,18.639999,18.700001,18.110001,18.235001,15.241214,18159200
2006-11-06,18.280001,18.965000,18.250000,18.740000,15.663305,16681000
2006-11-07,18.775000,18.775000,18.475000,18.535000,15.491961,14534600
2006-11-08,18.430000,18.790001,18.260000,18.665001,15.600615,12796600
2006-11-09,18.785000,18.785000,18.350000,18.459999,15.429276,9608800
2006-11-10,18.520000,18.940001,18.490000,18.895000,15.792855,10212200
2006-11-13,18.950001,19.375000,18.895000,19.219999,16.064495,13351600
2006-11-14,19.260000,19.375000,19.000000,19.240000,16.081211,13777800
2006-11-15,19.330000,19.695000,19.260000,19.485001,16.285992,14137000
2006-11-16,19.615000,20.004999,19.594999,19.715000,16.478233,27037000
2006-11-17,18.510000,18.770000,18.360001,18.709999,15.638227,41730000
2006-11-20,18.504999,18.700001,18.360001,18.375000,15.358231,20019200
2006-11-21,18.295000,18.424999,18.250000,18.285000,15.283003,13819000
2006-11-22,18.280001,18.375000,17.855000,18.190001,15.203607,17494000
2006-11-24,18.035000,18.375000,18.035000,18.155001,15.174350,5549800
2006-11-27,18.105000,18.155001,17.830000,17.905001,14.965398,12931400
2006-11-28,17.790001,17.920000,17.620001,17.660000,14.760617,14835400
2006-11-29,17.809999,17.900000,17.620001,17.850000,14.919421,13485800
2006-11-30,17.799999,17.950001,17.580000,17.645000,14.748080,14480600
2006-12-01,17.625000,17.775000,17.450001,17.600000,14.710465,11844800
2006-12-04,17.674999,17.995001,17.625000,17.875000,14.940319,13273800
2006-12-05,18.330000,18.570000,18.254999,18.420000,15.395847,21493600
2006-12-06,18.475000,18.485001,18.240000,18.430000,15.404203,10064000
2006-12-07,18.400000,18.510000,18.200001,18.240000,15.245391,10972200
2006-12-08,18.230000,18.424999,18.049999,18.209999,15.220316,11043200
2006-12-11,18.440001,18.495001,18.075001,18.315001,15.308086,8238400
2006-12-12,18.264999,18.344999,18.010000,18.145000,15.165996,10063600
2006-12-13,18.250000,18.275000,17.934999,18.040001,15.078233,10553000
2006-12-14,18.135000,18.424999,18.049999,18.299999,15.295540,10735400
2006-12-15,18.330000,18.495001,18.129999,18.209999,15.220316,16041000
2006-12-18,18.240000,18.340000,18.020000,18.135000,15.157633,8672200
2006-12-19,18.000000,18.280001,17.940001,18.264999,15.266287,10628200
2006-12-20,18.245001,18.370001,18.200001,18.209999,15.220316,9701000
2006-12-21,18.165001,18.400000,18.125000,18.205000,15.216142,7831800
2006-12-22,18.180000,18.240000,17.910000,17.915001,14.973756,7986800
2006-12-26,17.915001,17.959999,17.750000,17.844999,14.915245,7631000
2006-12-27,17.825001,18.105000,17.825001,17.895000,14.957034,6860200
2006-12-28,17.945000,17.980000,17.760000,17.860001,14.927775,8026600
2006-12-29,17.844999,17.975000,17.650000,17.709999,14.802410,8287000
2007-01-03,17.799999,18.100000,17.320000,17.625000,14.731364,18034600
2007-01-04,17.684999,17.750000,17.395000,17.645000,14.748080,14656000
2007-01-05,17.559999,17.645000,17.485001,17.570000,14.685391,13131400
2007-01-08,17.455000,17.629999,17.450001,17.504999,14.631067,11614400
2007-01-09,17.500000,17.695000,17.350000,17.430000,14.568378,14305000
2007-01-10,17.350000,17.389999,17.084999,17.375000,14.522409,18658400
2007-01-11,17.250000,18.020000,17.250000,17.905001,14.965398,17787400
2007-01-12,17.920000,18.170000,17.875000,17.950001,15.003006,12618400
2007-01-16,18.000000,18.184999,17.855000,18.110001,15.136734,9409800
2007-01-17,18.129999,18.260000,18.094999,18.145000,15.165996,12711200
2007-01-18,18.264999,18.305000,17.780001,17.885000,14.948674,12058200
2007-01-19,17.764999,17.969999,17.700001,17.770000,14.852563,13125800
2007-01-22,17.750000,17.799999,17.500000,17.645000,14.748080,11134600
2007-01-23,17.650000,17.834999,17.410000,17.475000,14.605994,12573000
2007-01-24,17.600000,17.639999,17.389999,17.395000,14.539127,16345800
2007-01-25,17.344999,17.370001,16.940001,16.985001,14.196440,20933800
2007-01-26,17.084999,17.195000,16.745001,16.940001,14.158824,21918400
2007-01-29,17.035000,17.395000,16.830000,17.280001,14.443004,22260200
2007-01-30,17.594999,17.680000,17.260000,17.280001,14.443004,28372200
2007-01-31,17.315001,17.580000,17.184999,17.469999,14.601812,21878800
2007-02-01,17.565001,17.709999,17.190001,17.205000,14.380319,27823800
2007-02-02,17.290001,17.290001,17.010000,17.135000,14.321809,15402400
2007-02-05,17.105000,17.145000,16.940001,17.010000,14.217336,15551200
2007-02-06,17.025000,17.045000,16.635000,16.834999,14.071063,23613800
2007-02-07,16.840000,16.995001,16.639999,16.834999,14.071063,16508600
2007-02-08,16.834999,16.885000,16.575001,16.709999,13.966588,24264000
2007-02-09,16.745001,16.805000,16.450001,16.480000,13.774344,15744600
2007-02-12,16.450001,16.480000,16.190001,16.334999,13.653154,16309600
2007-02-13,16.389999,16.490000,16.235001,16.330000,13.648976,16651000
2007-02-14,16.375000,16.725000,16.360001,16.670000,13.933157,19788400
2007-02-15,16.670000,16.670000,16.500000,16.610001,13.883007,13726600
2007-02-16,16.700001,16.700001,16.434999,16.504999,13.795240,13687400
2007-02-20,16.500000,16.520000,16.230000,16.410000,13.715837,20521400
2007-02-21,16.315001,16.410000,16.135000,16.200001,13.540315,20896200
2007-02-22,16.205000,16.514999,16.139999,16.504999,13.795240,23909200
2007-02-23,16.500000,16.570000,16.355000,16.375000,13.686585,25196200
2007-02-26,16.299999,16.299999,15.905000,16.004999,13.377332,20676600
2007-02-27,15.825000,15.905000,15.250000,15.375000,12.850760,37955200
2007-02-28,15.375000,15.690000,15.120000,15.450000,12.913448,20787000
2007-03-01,15.100000,15.400000,15.005000,15.195000,12.700316,24392800
2007-03-02,15.000000,15.145000,14.900000,14.940000,12.487185,28450000
2007-03-05,14.800000,14.905000,14.655000,14.705000,12.290762,23284200
2007-03-06,14.940000,15.110000,14.885000,15.000000,12.537330,21349400
2007-03-07,15.000000,15.370000,14.975000,15.235000,12.733750,28198400
2007-03-08,15.445000,15.725000,15.315000,15.350000,12.829867,30076800
2007-03-09,15.460000,15.495000,15.035000,15.155000,12.666884,20225000
2007-03-12,15.200000,15.240000,14.955000,15.035000,12.566586,21363200
2007-03-13,14.980000,15.045000,14.635000,14.680000,12.269867,22052400
2007-03-14,14.670000,14.715000,14.430000,14.660000,12.253154,27565400
2007-03-15,14.720000,14.895000,14.705000,14.795000,12.365988,17967000
2007-03-16,15.155000,15.575000,15.025000,15.290000,12.779719,51052600
2007-03-19,15.470000,15.705000,15.420000,15.520000,12.971958,24575600
2007-03-20,15.590000,15.800000,15.510000,15.690000,13.114048,27376200
2007-03-21,15.845000,16.135000,15.730000,16.135000,13.485989,31101000
2007-03-22,16.195000,16.225000,15.760000,15.820000,13.222708,27936000
2007-03-23,15.875000,15.875000,15.600000,15.710000,13.130764,18907400
2007-03-26,16.075001,16.075001,15.685000,15.975000,13.352260,24632200
2007-03-27,15.975000,16.000000,15.800000,15.860000,13.256137,20935000
2007-03-28,15.800000,15.845000,15.605000,15.640000,13.072257,30295800
2007-03-29,15.790000,15.845000,15.480000,15.665000,13.093153,19747200
2007-03-30,15.645000,15.760000,15.500000,15.680000,13.105693,14512000
2007-04-02,15.770000,15.785000,15.525000,15.625000,13.059719,13401600
2007-04-03,15.715000,15.990000,15.655000,15.745000,13.160018,16233600
2007-04-04,15.895000,15.895000,15.640000,15.670000,13.097330,14259400
2007-04-05,15.675000,15.785000,15.620000,15.700000,13.122406,13304800
2007-04-09,15.760000,15.760000,15.525000,15.570000,13.013750,12981600
2007-04-10,15.530000,15.640000,15.440000,15.580000,13.022105,16442600
2007-04-11,15.585000,15.600000,15.250000,15.365000,12.842404,29346400
2007-04-12,15.365000,15.425000,15.150000,15.335000,12.817329,21283200
2007-04-13,15.395000,15.425000,15.245000,15.380000,12.854940,20855000
2007-04-16,15.385000,15.625000,15.380000,15.525000,12.976138,12799400
2007-04-17,15.510000,15.615000,15.420000,15.520000,12.971958,11539000
2007-04-18,15.520000,15.585000,15.425000,15.490000,12.946885,12581800
2007-04-19,15.405000,15.405000,15.235000,15.390000,12.863304,12873200
2007-04-20,15.615000,15.970000,15.490000,15.830000,13.231063,40830800
2007-04-23,15.830000,15.990000,15.700000,15.785000,13.193451,17174200
2007-04-24,15.775000,15.800000,15.515000,15.670000,13.097330,18301400
2007-04-25,15.665000,15.950000,15.600000,15.920000,13.306288,19252800
2007-04-26,15.920000,16.150000,15.820000,15.910000,13.297929,14569400
2007-04-27,15.905000,15.945000,15.700000,15.750000,13.164199,18877800
2007-04-30,15.725000,15.805000,15.500000,15.510000,12.963603,16122400
2007-05-01,15.580000,15.585000,15.315000,15.505000,12.959421,15211400
2007-05-02,15.540000,15.790000,15.500000,15.625000,13.059719,18860000
2007-05-03,15.775000,15.890000,15.600000,15.810000,13.214345,45553400
2007-05-04,15.935000,15.950000,15.280000,15.350000,12.829867,39617200
2007-05-07,15.415000,15.445000,15.150000,15.175000,12.683599,25843200
2007-05-08,15.160000,15.185000,15.005000,15.090000,12.612555,20120000
2007-05-09,15.105000,15.150000,14.905000,15.020000,12.554046,25118000
2007-05-10,14.955000,15.040000,14.750000,14.770000,12.345093,25249000
2007-05-11,14.820000,14.920000,14.750000,14.805000,12.374346,19497400
2007-05-14,14.850000,14.875000,14.355000,14.450000,12.077629,37659400
2007-05-15,14.455000,14.500000,14.185000,14.195000,11.864494,40708200
2007-05-16,14.210000,14.370000,14.015000,14.100000,11.785089,53803800
2007-05-17,14.190000,14.290000,14.035000,14.235000,11.897927,67067400
2007-05-18,14.315000,14.645000,14.280000,14.475000,12.098523,40771200
2007-05-21,14.555000,14.795000,14.505000,14.640000,12.236437,29948200
2007-05-22,14.660000,14.765000,14.465000,14.505000,12.123599,21238800
2007-05-23,14.585000,14.630000,14.435000,14.445000,12.073450,17333600
2007-05-24,14.450000,14.575000,14.040000,14.155000,11.831062,35887800
2007-05-25,14.265000,14.350000,14.100000,14.305000,11.956431,19349200
2007-05-29,14.350000,14.370000,14.200000,14.285000,11.939720,16092800
2007-05-30,14.225000,14.355000,14.160000,14.350000,11.994045,18432000
2007-05-31,14.435000,14.450000,14.280000,14.405000,12.040015,16224200
2007-06-01,14.400000,14.575000,14.365000,14.565000,12.173748,21986600
2007-06-04,14.425000,14.505000,14.310000,14.415000,12.048374,18872600
2007-06-05,14.345000,14.365000,14.145000,14.295000,11.948077,21261400
2007-06-06,14.195000,14.200000,14.060000,14.075000,11.764197,19618000
2007-06-07,14.010000,14.075000,13.625000,13.720000,11.467479,38574600
2007-06-08,13.665000,13.875000,13.595000,13.835000,11.563601,27520400
2007-06-11,13.855000,13.900000,13.755000,13.770000,11.509270,14606400
2007-06-12,13.525000,14.030000,13.450000,13.870000,11.592852,38147600
2007-06-13,13.935000,13.955000,13.715000,13.885000,11.605390,34107200
2007-06-14,13.855000,13.990000,13.710000,13.805000,11.538525,23504400
2007-06-15,13.970000,14.000000,13.850000,13.885000,11.605390,27804200
2007-06-18,13.985000,14.000000,13.785000,13.830000,11.559421,15965000
2007-06-19,13.810000,13.815000,13.660000,13.795000,11.530165,20038800
2007-06-20,13.765000,13.855000,13.630000,13.660000,11.417331,21873400
2007-06-21,13.695000,13.725000,13.050000,13.130000,10.974346,78520800
2007-06-22,13.020000,13.020000,12.750000,12.770000,10.673449,69861000
2007-06-25,12.835000,12.880000,12.610000,12.830000,10.723597,36040600
2007-06-26,12.925000,13.025000,12.850000,12.885000,10.769568,34854400
2007-06-27,12.840000,13.080000,12.810000,13.065000,10.920017,27023200
2007-06-28,13.250000,13.410000,13.135000,13.225000,11.053747,51034400
2007-06-29,13.290000,13.330000,13.015000,13.120000,10.965987,57420800
2007-07-02,13.200000,13.220000,13.000000,13.025000,10.886584,20598200
2007-07-03,13.060000,13.200000,13.030000,13.180000,11.016134,15957400
2007-07-05,13.240000,13.355000,13.115000,13.170000,11.007774,25762000
2007-07-06,13.195000,13.305000,13.095000,13.275000,11.095535,16235800
2007-07-09,13.260000,13.315000,13.125000,13.170000,11.007774,18173800
2007-07-10,13.110000,13.150000,13.025000,13.055000,10.911656,25131800
2007-07-11,13.040000,13.090000,12.975000,12.995000,10.861506,23130600
2007-07-12,13.085000,13.095000,12.815000,12.980000,10.848969,34766600
2007-07-13,12.995000,13.085000,12.865000,13.035000,10.894944,23631400
2007-07-16,13.010000,13.175000,12.950000,13.040000,10.899121,14745400
2007-07-17,13.035000,13.125000,12.900000,12.935000,10.811360,20700800
2007-07-18,12.910000,13.270000,12.885000,13.250000,11.074644,45137800
2007-07-19,13.370000,14.085000,13.340000,13.855000,11.580315,76960800
2007-07-20,13.995000,14.065000,13.695000,13.850000,11.576138,38022400
2007-07-23,13.980000,14.200000,13.900000,14.085000,11.772552,39394200
2007-07-24,14.160000,14.250000,13.975000,14.145000,11.822705,37391400
2007-07-25,14.170000,14.185000,13.840000,13.980000,11.684791,25189000
2007-07-26,13.865000,13.895000,13.330000,13.715000,11.463299,48659800
2007-07-27,13.615000,13.750000,13.360000,13.465000,11.254345,40579800
2007-07-30,13.420000,13.555000,13.235000,13.490000,11.275239,35948600
2007-07-31,13.610000,13.660000,13.340000,13.340000,11.149868,33293000
2007-08-01,13.255000,13.645000,13.250000,13.600000,11.367181,43122000
2007-08-02,13.850000,14.000000,13.420000,13.460000,11.250165,38705000
2007-08-03,13.460000,13.475000,13.150000,13.155000,10.995242,33611000
2007-08-06,13.215000,13.520000,13.155000,13.445000,11.237626,24520400
2007-08-07,13.395000,13.655000,13.260000,13.560000,11.333750,22935000
2007-08-08,13.550000,14.020000,13.550000,13.860000,11.584495,27992800
2007-08-09,13.750000,14.265000,13.675000,14.025000,11.722404,40438800
2007-08-10,13.885000,14.300000,13.885000,14.020000,11.718227,26435800
2007-08-13,14.020000,14.180000,13.750000,13.905000,11.622108,23807600
2007-08-14,13.900000,13.900000,13.505000,13.575000,11.346287,22729400
2007-08-15,13.505000,13.665000,13.250000,13.285000,11.103898,29880200
2007-08-16,13.100000,13.435000,13.015000,13.305000,11.120612,27918800
2007-08-17,13.485000,13.485000,13.060000,13.350000,11.158224,32011000
2007-08-20,13.350000,13.575000,13.250000,13.455000,11.245984,17096800
2007-08-21,13.400000,13.715000,13.380000,13.675000,11.429867,23182800
2007-08-22,13.715000,13.940000,13.680000,13.770000,11.509270,18160000
2007-08-23,13.805000,13.860000,13.565000,13.760000,11.500911,17207800
2007-08-24,13.720000,13.805000,13.650000,13.795000,11.530165,14682600
2007-08-27,13.755000,13.805000,13.665000,13.685000,11.438223,8465800
2007-08-28,13.705000,13.705000,13.430000,13.440000,11.233449,17876200
2007-08-29,13.465000,13.765000,13.445000,13.740000,11.484199,14857000
2007-08-30,13.600000,13.770000,13.565000,13.675000,11.429867,11798200
2007-08-31,13.800000,13.890000,13.745000,13.775000,11.513449,16065800
2007-09-04,13.835000,13.945000,13.755000,13.860000,11.584495,14385800
2007-09-05,13.765000,13.850000,13.660000,13.720000,11.467479,14070000
2007-09-06,13.725000,13.860000,13.725000,13.790000,11.525988,9987000
2007-09-07,13.670000,13.735000,13.505000,13.580000,11.350465,15172800
2007-09-10,13.560000,13.670000,13.400000,13.520000,11.300314,13329400
2007-09-11,13.575000,13.735000,13.530000,13.665000,11.421511,11242000
2007-09-12,13.610000,13.700000,13.540000,13.665000,11.421511,10660000
2007-09-13,13.650000,13.850000,13.615000,13.740000,11.484199,16451200
2007-09-14,13.645000,13.875000,13.625000,13.820000,11.551061,11803800
2007-09-17,13.755000,13.755000,13.510000,13.650000,11.408972,15155200
2007-09-18,13.680000,13.990000,13.590000,13.915000,11.630466,18125600
2007-09-19,13.900000,14.095000,13.805000,13.890000,11.609568,20991800
2007-09-20,13.810000,13.975000,13.670000,13.745000,11.488378,19386600
2007-09-21,13.745000,13.950000,13.735000,13.735000,11.480016,25109800
2007-09-24,13.715000,13.780000,13.475000,13.575000,11.346287,23377000
2007-09-25,13.480000,13.600000,13.415000,13.545000,11.321209,13688200
2007-09-26,13.580000,13.910000,13.430000,13.845000,11.571953,24143800
2007-09-27,13.495000,13.575000,13.265000,13.485000,11.271060,56411000
2007-09-28,13.435000,13.450000,12.975000,13.100000,10.949268,46547600
2007-10-01,13.135000,13.275000,13.080000,13.160000,10.999421,21456000
2007-10-02,13.135000,13.350000,13.135000,13.300000,11.116431,18567600
2007-10-03,13.185000,13.350000,13.185000,13.270000,11.091357,12803800
2007-10-04,13.245000,13.345000,13.180000,13.260000,11.083001,12476800
2007-10-05,13.355000,13.460000,13.225000,13.420000,11.216735,16055600
2007-10-08,13.340000,13.375000,13.190000,13.330000,11.141508,13458000
2007-10-09,13.270000,13.430000,13.190000,13.385000,11.187479,13938600
2007-10-10,13.255000,13.355000,13.220000,13.275000,11.095535,15583600
2007-10-11,13.290000,13.315000,13.090000,13.160000,10.999421,21131000
2007-10-12,13.130000,13.175000,13.040000,13.170000,11.007774,15329800
2007-10-15,13.140000,13.160000,13.000000,13.055000,10.911656,15685600
2007-10-16,13.040000,13.120000,12.865000,13.035000,10.894944,17893600
2007-10-17,13.050000,13.315000,13.030000,13.200000,11.032852,31505600
2007-10-18,13.175000,13.410000,13.070000,13.330000,11.141508,18800400
2007-10-19,13.330000,13.355000,13.040000,13.050000,10.907477,25239600
2007-10-22,12.970000,13.195000,12.940000,13.095000,10.945088,12120600
2007-10-23,13.035000,13.070000,12.925000,13.070000,10.924193,15736400
2007-10-24,12.950000,13.070000,12.815000,13.035000,10.894944,26540800
2007-10-25,13.100000,13.240000,12.900000,13.085000,10.936730,24769000
2007-10-26,13.185000,13.215000,12.970000,13.085000,10.936730,10769600
2007-10-29,13.090000,13.155000,12.990000,13.115000,10.961806,12670000
2007-10-30,13.015000,13.150000,12.990000,13.075000,10.928373,11428000
2007-10-31,13.070000,13.375000,13.050000,13.340000,11.149868,22541200
2007-11-01,13.200000,13.340000,12.900000,12.915000,10.794641,28337200
2007-11-02,13.000000,13.050000,12.655000,12.765000,10.669267,28621600
2007-11-05,12.640000,12.665000,12.410000,12.480000,10.431060,27537000
2007-11-06,12.500000,12.575000,12.295000,12.475000,10.426882,16070400
2007-11-07,12.325000,12.415000,12.050000,12.055000,10.075835,36773600
2007-11-08,11.945000,12.045000,11.475000,11.700000,9.779119,52779600
2007-11-09,11.525000,11.650000,11.285000,11.285000,9.432256,37158600
2007-11-12,11.310000,11.770000,11.310000,11.570000,9.670462,43949800
2007-11-13,11.785000,11.995000,11.570000,11.995000,10.025687,31595000
2007-11-14,12.025000,12.125000,11.960000,12.125000,10.134342,33250000
2007-11-15,11.915000,12.200000,11.830000,12.050000,10.071654,40417000
2007-11-16,10.935000,11.750000,10.885000,11.585000,9.683000,131420600
2007-11-19,11.400000,11.505000,11.205000,11.435000,9.557625,65878000
2007-11-20,11.395000,11.560000,11.225000,11.550000,9.653744,61032000
2007-11-21,11.315000,11.560000,11.285000,11.405000,9.532550,32754600
2007-11-23,11.400000,11.545000,11.305000,11.535000,9.641204,10370600
2007-11-26,11.465000,11.490000,11.075000,11.090000,9.269265,37266000
2007-11-27,11.120000,11.320000,11.120000,11.305000,9.448968,22885000
2007-11-28,11.240000,11.555000,11.230000,11.480000,9.595239,38441600
2007-11-29,11.355000,11.540000,11.265000,11.520000,9.628672,19114200
2007-11-30,11.580000,11.935000,11.500000,11.695000,9.774938,27218000
2007-12-03,11.615000,11.715000,11.395000,11.405000,9.532550,20982600
2007-12-04,11.275000,11.335000,11.170000,11.170000,9.336132,28232600
2007-12-05,11.300000,11.350000,11.230000,11.325000,9.465686,16702600
2007-12-06,11.300000,11.425000,11.225000,11.425000,9.549265,19823400
2007-12-07,11.360000,11.490000,11.270000,11.310000,9.453147,18346600
2007-12-10,11.310000,11.430000,11.295000,11.365000,9.499116,18035200
2007-12-11,11.055000,11.260000,10.935000,10.950000,9.152253,39506400
2007-12-12,11.090000,11.150000,10.825000,10.940000,9.143893,24800800
2007-12-13,10.930000,11.055000,10.730000,10.750000,8.985090,22519000
2007-12-14,10.615000,10.725000,10.525000,10.625000,8.880610,20953800
